Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
03 Eylül 2024,Boy: 162cm,Kilo: 64kg,Beden: 38,dün akşam sipariş verdim bu akşam elime geldi o kadar hızlıydı kargo astarsız giyinemezsiniz. tam beden alın göründüğü gibi geldi.,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
24 Ağustos 2024,Boy: 170cm,Kilo: 60kg,Beden: 38,Yorumlarda bir beden büyük alın falan yazıyordu ama bence tam tersi bir beden küçük tercih edilebilir 58 kg 1.70 boy 38 beden üst kısımlar biraz bol oldu tam oturmadı ayrıca kol altı açık değil ideal,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
19 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,Kumaş güzel değil dikişler açıktı,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
18 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,aşırı güzel elbise bayıldım tam beden alınmalı,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
16 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,40 beden 73 kiloya harika oldu…,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
14 Ağustos 2024,Boy: 163cm,Kilo: 70kg,Beden: 42,"Görseldeki gibi kaliteli durmuyor, bir beden küçük alınmalı",TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
06 Ağustos 2024,Boy: 170cm,Kilo: 80kg,Beden: 42,Ürün yaka dikislerinde sıkıntı vardı iade ettim,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
22 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,kumaşı çok güzel begendim yorumlara aldatarak 38 aldım ama 1.63 boy 58 kg olarak 36 tam gelirmiş bir tık hafif geniş oldu fakat kumaş efil efil gayet kullanışlı ve ferah,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
20 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,Rengi kumaşı iyi ama yorumlara bakarak kendi bedenimi aldım ama kalıbı dar vücudu sarıyor,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
20 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Harika bir ürün.Tam bedeninizi alın.,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
18 Temmuz 2024,Boy: 163cm,Kilo: 60kg,Beden: 36,Yanı gerçekten Trendyol bu yaptığın nedir elbıseden öyle bir koku yayılıyor ki çok kötü sıze hiç yakışmıyor hem bedenı küçük geldi ıade edıyorum ancak olsaydı bile kesınlıkle ıade ederdım nasıl bu kokuyla gonderırsınız ya,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
13 Temmuz 2024,Boy: 170cm,Kilo: 76kg,Beden: 40,Muhteşem bir elbise tam beden alınmalı,TRENDYOLMİLLA Haki Düğmeli Kolsuz Midi Dokuma Gömlek Elbise TWOSS24EL00442
