Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
17 Haziran 2023,Boy: 160cm,Kilo: 86kg,Bilgi mevcut değil,3 günde elime ulaştı güzel bir elbise salaş 46 bedenim normalde yorumlara bakarak 44 aldım yine de bol biraz bel kısmı ama güzel bence beğendim kumaşı da iyi ama terlediginizde kokutan cinsten dar olsun yapissin istiyorsaniz 2 beden kucuk alin ama biraz bol olsun derseniz 1 beden kucuk alin bence tesekkurler❤️,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
15 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Beden olarak tam oldu. Kumaşı naylonumsu.Yazlık bir model ama kumaşı yakar cinsten. Bide bel kısmındaki lastikler öyle gevşek dikilmişki bir yıkamaya dahada esner gibi. Şuan ihtiyacım olduğundan iyade edmeyi düşünmüyorum. Hızlı korgo için teşekkür ederim.,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
26 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,105 kilo 160 boy 48 beden aldım bir beden küçük alsamda olurmuş koltuk altında boşluk var göğüsler gözükebilir yandan terziye daralttırma yapacağım,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
13 Ağustos 2024,Boy: 165cm,Kilo: 95kg,Beden: 44,Çok rahat çok güzel bir elbise,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
06 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,mükemmel bir elbise.,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
04 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,cok güzel yaa bayıldım..mankenin ızerinde göründügü gibi👍,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
30 Temmuz 2024,Boy: 165cm,Kilo: 82kg,Beden: 44,çok beğendim fakat koltuk detayı tuhaf ufak bir müdahale istiyor,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
26 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,modeli kesimi beden ölçülerinin tam oturması en önemlisi içime sinerek giyecek olmam çok çok iyi 😎 teşekkürler,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
20 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,Tek kelimeyle harika bir elbise kendi bedeniniziden bir beden küçük alın ✨✨,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
08 Temmuz 2024,Boy: 182cm,Kilo: 115kg,Beden: 48,Tek kelime ile bayıldım,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
12 Haziran 2024,Boy: 172cm,Kilo: 100kg,Beden: 48,Koltuk altındaki açıklık fazla olduğu için terzi tadilat yaptı.Bu yaz severek giyeceğim elbisem 🥰,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
07 Haziran 2024,Boy: 165cm,Kilo: 93kg,Beden: 44,Çok güzel bı elbıse 👍,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
05 Haziran 2024,Boy: 178cm,Kilo: 97kg,Beden: 46,Harika duruyor iyi ki almışım . Tam beden alınsın.,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
27 Mayıs 2024,Boy: 155cm,Kilo: 90kg,Beden: 46,çok güzel ben beğendim bedeniniz hangisi ise alabilirsiniz bence,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
27 Mayıs 2024,Boy: 168cm,Kilo: 85kg,Beden: 42,cok sik duruyor fakat 42 beden bile biraz bol geldi bir kucuk beden alinabilirmis belden cok esnek için nde astar yok gunesli havada ic gosterir mi bilemedim,Trendyol Curve Siyah Halter Yaka Dokuma Elbise TBBSS23AH00207
