Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
10 Aralık 2024,Boy: 168cm,Kilo: 58kg,Beden: 36,Çok beğendim vücudu saran çok şık bir elbise s beden aldım,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
09 Aralık 2024,Boy: 168cm,Kilo: 63kg,Beden: 38,"Tam beden, 1.68 boy 63 kg M beden tam oldu.",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
09 Kasım 2024,Boy: 167cm,Kilo: 63kg,size: 38,"167 boy 63 kg. Üst beden S alt M giyerim hep. M aldım tam oldu. Üzerinizde hafif esniyor o sebeple rahat bir elbise, ben bayıldım.",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
12 Aralık 2024,Boy: 160cm,Kilo: 52kg,Beden: 36,Normalde trendyolun kalıbı biraz geniş olduğu için 34 alırdım. Bu elbisenin yapısı biraz dar. Yorumları okuyarak 36 beden aldım ve istediğim gibi oldu. Kaliteli ve güzel.,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
16 Kasım 2023,Boy: 160cm,Kilo: 48kg,Beden: 34,48 kg 1.60 boy 34 beden aldım tam oldu.,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
12 Şubat 2025,Boy: 167cm,Kilo: 69kg,Beden: 42,kumaşıyla her şeyiyle güzel bir elbise tam beden aldığınızda kalçalarınız büyükse kısa durabilir 1 2 beden büyük alabilirsiniz kumaşından dolayı pot durmuyor üst kısımda astar var fakat etek kısmında olmadığı için biraz iç gösteriyor ışıkta sıkıntı yaratabilir altına kısa şort giyerseniz iç belli etmez🎀,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
10 Şubat 2025,Boy: 167cm,Kilo: 57kg,Beden: 36,Alın aldırın,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
02 Şubat 2025,Boy: 163cm,Kilo: 57kg,Beden: 38,aşırı kısaydı yürürken bile yukarı çıktı sürekli o yüzden iade,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
07 Ocak 2025,Boy: 157cm,Kilo: 53kg,Beden: 36,Evlenme teklifim için almıştım ve bayıldım. Üstündeki simleri dökülüyor ama siz dökülürken onun farkında olmuyorsunuz 😂 Kumaşı dokusu güzel rahatsız etmiyor terletecek gibi kötü bir dokusu yok duruşu kalıbı çok güzel epey esnek 34 beden de olurmuş iç gösterme gibi bir problem yaşamadım çooook beğendim,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
07 Ocak 2025,Boy: 160cm,Kilo: 55kg,Beden: 36,Fotoğrafta göründüğünden daha güzel,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
30 Aralık 2024,Boy: 160cm,Kilo: 57kg,Beden: 38,Bence zayıf gösteren bir elbise,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
26 Aralık 2024,Boy: 170cm,Kilo: 53kg,Beden: 36,Şahane bir elbise S beden mükemmel oldu,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
26 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,Cok güzel ürün,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
26 Aralık 2024,Boy: 173cm,Kilo: 58kg,Beden: 38,Çok güzel fakat önü bir tık fazla kısa kalıyor rahat edemedim 173 61 kg 36-38 ikisini de aldım ama uzamadı boyu alacak olan varsa 36 beden alsın esnek ve yumuşak dokusu var,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
25 Aralık 2024,Boy: 160cm,Kilo: 63kg,Beden: 38,Çok güzel bir parça özel günler için çok şık fakat bedenden kaynaklı iade verdim tekrardan sipariş vereceğim,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
23 Aralık 2024,Boy: 169cm,Kilo: 62kg,Beden: 38,Aşırı iyiii,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
22 Aralık 2024,Boy: 155cm,Kilo: 48kg,Beden: 36,1.55 50 kilo ile s beden aldım tam oldu zaten likralı ön tarafında astar yok biraz iç gösteriyor ama ince çorap ile giydiğim için sorun olmadı şirket yılbaşı partimizde giydim herkes bayıldı elbiseme,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
21 Aralık 2024,Boy: 168cm,Kilo: 53kg,Beden: 34,Çok beğendim fiyatına göre çok güzel bir elbise🥳🥳,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
21 Aralık 2024,Boy: 165cm,Kilo: 49kg,Beden: 34,Resimlerde gözüktüğü gibi kumaşı çok güzel ince esnek rahat bir kumaşı var çok sıkı daraltıcı bir kumaşı yok boyundan dolayı tereddüt etmiştim fakat boyuda ideal arkadan gayet iyi mankendeki gibi ben kendi bedenimi aldım tam oldu çok beğendim,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
21 Aralık 2024,Boy: 175cm,Kilo: 70kg,Beden: 42,Ürün gayet de astarlı neden hep astarsız denmiş anlamadım ve tam nir f/p ürünü,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
17 Aralık 2024,Boy: 164cm,Kilo: 49kg,Beden: 34,Bu fiyata muhteşem bir elbise tam bedenimi aldım,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
16 Aralık 2024,Boy: 179cm,Kilo: 69kg,Beden: 38,Aşırı kısa elbise iade ediyorum,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
16 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,"gayet guzel, tam beden",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
16 Aralık 2024,Boy: 173cm,Kilo: 80kg,Beden: 42,"1.73 boy, 80 kilo. 42 beden tercih ettim. Çok esnek bir kumaşa sahip. Ön dikiş kısmında hafif sola kayma var. Kesim ve dikim hatası. Ama çokta göze çarpmadığı için iadeyle uğraşamayacağım. Acil giymem gereken bir elbise. Bunun haricinde çok beğendiğim bi model oldu.",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
14 Aralık 2024,Boy: 164cm,Kilo: 72kg,Beden: 42,Gayet güzel biraz kısa ama ben sevdim,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
12 Aralık 2024,Boy: 163cm,Kilo: 57kg,Beden: 38,"Yanii evet güzel sardı, tam beden alınmalı falan ama yan dikişleri oturtunca orta düğüm sola kayık duruyordu. Hatalı geldi. Ayrıca fermuarın dip yani kalçadaki başlangıç noktası garip bir potluk yaptı ve aşağı çekiştirsem de düzelmedi. Güzel bir modeldi ama maalesef iade…",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
11 Aralık 2024,Boy: 160cm,Kilo: 47kg,Beden: 34,çok güzel çok şık 160 boy 48 kiloya xs tam oldu bayıldım sadece aşağıdaki büzgülü kısımda minik bir delik var dikiş tutmamış orayı da kendim hallederim,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
01 Aralık 2024,Boy: 163cm,Kilo: 54kg,Bilgi mevcut değil,Severek giydim normalde bedenim 36 ama 34 aldım tam sardı,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
08 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 42,çok şık duruşu muazzam,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
07 Kasım 2024,Boy: 162cm,Kilo: 75kg,size: 42,"Urun guzel ama cok mini ve hatları cok belli ediyor, o yuzden iade edicem",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
10 Aralık 2024,Boy: 168cm,Kilo: 58kg,Beden: 36,Çok beğendim vücudu saran çok şık bir elbise s beden aldım,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
09 Aralık 2024,Boy: 168cm,Kilo: 63kg,Beden: 38,"Tam beden, 1.68 boy 63 kg M beden tam oldu.",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
09 Kasım 2024,Boy: 167cm,Kilo: 63kg,size: 38,"167 boy 63 kg. Üst beden S alt M giyerim hep. M aldım tam oldu. Üzerinizde hafif esniyor o sebeple rahat bir elbise, ben bayıldım.",TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
12 Aralık 2024,Boy: 160cm,Kilo: 52kg,Beden: 36,Normalde trendyolun kalıbı biraz geniş olduğu için 34 alırdım. Bu elbisenin yapısı biraz dar. Yorumları okuyarak 36 beden aldım ve istediğim gibi oldu. Kaliteli ve güzel.,TRENDYOLMİLLA Siyah Vücuda Oturan Parıltılı Simli Örme Kısa Şık Abiye Elbise TPRAW24EL00006
