Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
17 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,ürün kumaşı naylonumsu ama fiyatına göre çok iyi. bir beden büyük alınmalı ama bana bir tık dar oldu. o yüzden biraz kilo alıp öyle giyeceğim,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
10 Şubat 2025,Boy: 170cm,Kilo: 100kg,Beden: 48,Kalıbı çok dar iki beden bile büyük alınabilir,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
27 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,kalıbı cidden cok dar 46 giyerim yorumlara bakarak 50 aldım o bıle zor oldu ama gorunusu guzel,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
24 Ocak 2025,Boy: 170cm,Kilo: 80kg,Beden: 48,çok güzel iki beden büyük alın yeterli,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
21 Ocak 2025,Boy: 168cm,Kilo: 64kg,Beden: 48,Anneme aldım çok beğendi ama bedeni küçük geldi :/ iade. Diğer curve ürünlerinde 48 beden tam olmuştu,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
21 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,kuçukgeldi,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
16 Ocak 2025,Boy: 170cm,Kilo: 80kg,Beden: 46,Bu fiyata mükemmel,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
05 Ocak 2025,Boy: 175cm,Kilo: 95kg,Beden: 50,"Bayıldım , bayıldım . İnce yazlık kumaş olmasına rağmen uzun çorap ve ceketlerle kombinlenebilir . Esnek bir kumaşı yok 2 beden büyük aldım mükemmel oldu. Her vücut aynı orantilarda olmadığı için değişiklik gösterebilir ancak üst bedeniniz büyük ise benim gibi almanızda fayda var .",Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
04 Ocak 2025,Boy: 170cm,Kilo: 99kg,Beden: 46,beden olarak çok küçük tam bedenim 2 beden küçük oldu iade,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
25 Aralık 2024,Boy: 163cm,Kilo: 102kg,Beden: 50,Bu fiyata bu elbise MÜKEMMMELL ben 110 kiloyum 50 beden oldu belimi ince gösterdi çok iyi,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
25 Aralık 2024,Boy: 170cm,Kilo: 69kg,Beden: 42,"esnekliği sıfır olan elbisenin etiketinde %13 elastan yazıyor. millanın giysi etiketlerinden şüpheleniyordum doğru olmadığına dair. işte kanıt. elbise esnek değil, kalıbı da çok dar. en az 1 beden büyük alınmalı",Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
23 Aralık 2024,Boy: 175cm,Kilo: 80kg,Beden: 42,Aşırı alırdı dar bir elbise alan lütfen 2 beden büyük alsın,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
29 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 44,Beğendim güzle,Trendyol Curve Mavi İç Göstermeyen Dokuma Büyük Beden Gömlek Elbise TBBAW25AH00051
