Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
20 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Yorumlara bakarak korkarak aldım ama çok güzel. Boyun askısı düğmeli küçük bir dikişle ayarlanabilir. Mezuniyet için almıştım cüppe içinde de çok güzel durdu,TRENDYOLMİLLA Siyah A-Kesim Dokuma Şık Kısa Elbise TPRSS25EL00156
07 Şubat 2025,Boy: 169cm,Kilo: 66kg,Beden: 40,"169 boy, 66.5 kiloyum. Göğüs ölçüm 80C ve normalde L giyiyorum bu sebeple L beden almıştım ama baya bi bol geldi, M beden alsam daha iyi olurmuş. Özellikle göğüsü ve sırtı potluk yaptı. Bir beden küçük alınmalı bence zaten ince ve likralı bir kumaşı var. Boyun kısmı ayarlanmıyor haberiniz olsun, askıları da uzun geldi. Mezuniyetim için bakmıştım am
Devamını Oku",TRENDYOLMİLLA Siyah A-Kesim Dokuma Şık Kısa Elbise TPRSS25EL00156
05 Şubat 2025,Boy: 158cm,Kilo: 47kg,Beden: 34,"Urun fotograftaki gibi ama cok fazla tadilat lazim malesef 😔 Cunku boyun askilari asiri gereksiz uzun mecbur kisaltilmasi lazim cok cirkin duruyor yoksa. Elbisenin boyu uzun kisa degil , kumasi kalitesiz biraz birde xs almama ragmen boldu normalde hicbi xs bol olmaz bana 🤷🏻‍♀️ Bu kadar ugrasa değer bi elbise mi bilemedim",TRENDYOLMİLLA Siyah A-Kesim Dokuma Şık Kısa Elbise TPRSS25EL00156
05 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 34,iyi ki almışım,TRENDYOLMİLLA Siyah A-Kesim Dokuma Şık Kısa Elbise TPRSS25EL00156
10 Mart 2025,Boy: 176cm,Kilo: 54kg,Beden: 36,Aşırı güzel aynı fotoğrafta göründüğü gibi ama eğer üst bedeniniz yoksa bir beden küçük alın.Ben 175 55 kiloyum normalde 36 giyiyorum ama üst bedenden ve boyun askısının uzun olmasından dolayı 34 tam oldu.,TRENDYOLMİLLA Siyah A-Kesim Dokuma Şık Kısa Elbise TPRSS25EL00156
16 Kasım 2024,Boy: 160cm,Kilo: 55kg,size: 38,cokkk ama cokkk begendim. yumusacik koton kumas. biraz esneme payida var. tam beden alin kalibi harika.,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
21 Ekim 2024,Boy: 165cm,Kilo: 52kg,size: 36,Gerek kumaşı gerekse rengi harika bir elbise tam beden alinmali ve boyuda çok kısa olmadi kesinlikle tavsiye ederim yeşil renginide aldım 🤭,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
21 Ocak 2025,Boy: 170cm,Kilo: 70kg,Beden: 38,ürün güzel ancak boyu çok kısa manlendekinden daha kısa oldu,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
17 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,"urun guzel,ama ben yorumlara bakarak 1 beden buyuk siparis ettim,o uzden biraz bol kaldi, kendi bedeninizi alin",TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
15 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,Tam beden alın mutlaka.. Kargo hızlıydı çabuk elime ulaştı çok teşekkürler,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
05 Ocak 2025,Boy: 155cm,Kilo: 57kg,Beden: 38,Tek kelime.ile muhteşem. kumaşı cok güzel ilkbahar sonbahar kış giyilir. yaz için de giyilir ama kolları uzun :] 1.55 boy 56 kilo ile 38 beden aldım ve tam dizimde oldu,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
01 Aralık 2024,Boy: 168cm,Kilo: 62kg,size: 38,Efsane günlük kullanmak için aldım her yere giy çık,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
26 Kasım 2024,Boy: 157cm,Kilo: 60kg,size: 38,157/60 kg 38 dar oldu. Yıkanıp çekerse içine giremem. Ama elbise güzel beğendim. Kemer kendimin.,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
16 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 36,Kalın ketenimsi bir kumaşı var çok güzel tam beden,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
02 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 38,Dar kalıp 36 almıştım iade ettim 38 aldım,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
02 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 38,kumaş kalitesi iyi duruşu güzel m beden uygun oldu,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
18 Ekim 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 40,Ürüne bayıldıııım. Kumaşı duruşu harika. çok güzel duruyor üstte. Göğüs kısmının dar olduğunu yorumlarda okuyunca 40 beden aldım çok güzel oldu. 38 alsam kasabilirmiş.,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
10 Şubat 2025,Boy: 157cm,Kilo: 56kg,Beden: 36,Kumaşı yumuşak kalıbı çok güzel. Rengi solma yapmadı.,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
31 Ocak 2025,Boy: 165cm,Kilo: 60kg,Beden: 38,Bayıldım harika bir elbise yeşilini de sipariş verdim,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
03 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,kumaşı çok sert,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
28 Aralık 2024,Boy: 165cm,Kilo: 58kg,Beden: 38,gerçekten harika bı ürün... tavsiye ederim... bayıldım,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
12 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,herkes çok begendi. ben de öyleee. alın kızlar,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
09 Aralık 2024,Boy: 165cm,Kilo: 65kg,Beden: 40,çok şık bir kışlık elbise ben duruşunu da çok beğendim. tam beden alınmalı almak isteyenlere tavsiye ediyorum,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
13 Şubat 2025,Boy: 169cm,Kilo: 54kg,size: 36,Küçük geldi iade ama güzel,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
07 Şubat 2025,Boy: 163cm,Kilo: 52kg,Beden: 36,elbiseye bayildimm cok güzel ve kaliteli,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
05 Şubat 2025,Boy: 160cm,Kilo: 60kg,Beden: 38,bedeni dar o yüzden bir beden büyük alınmalı,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
30 Ocak 2025,Boy: 150cm,Kilo: 52kg,Beden: 38,kumaşı kalitesi kalıbı çok güzel. 4 yıldız vermemin sebebi kemeri takmak için köprüler yanlış dikilmişti. köprüleri söküp iptal ederek kemeri kullandım. çok beğendiğim için iade etmedim .,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
27 Ocak 2025,Boy: 160cm,Kilo: 55kg,Beden: 38,Çok çok güzel bir elbise ama beden dar kumaş hiç esneyen cinsten değil özellikle göğsünüz varsa 2 beden büyük almalısınız. M almıştım L anca olurmuş ama beden yoktu zaten…,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
07 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Model dar ve arada bir boy ama kumaş kalitesi güzel.,TRENDYOLMİLLA Lacivert Düz Kemerli Ceket Mini Düğme Detaylı Dokuma Elbise TWOAW20EL1156
26 Şubat 2025,Boy: 176cm,Kilo: 75kg,Beden: 38,O kadar güzel bir deseni varki bayıldım,TRENDYOLMİLLA Yeşil Çiçekli A Kesim Fırfırlı Mini Dokuma Elbise TWOSS23EL02293
20 Şubat 2025,Boy: 165cm,Kilo: 110kg,Beden: 52,Ben kollarını kendime yakıştıramadım iade edeceğim …..beyaz daha da kilolu gösterdi,Trendyol Curve Beyaz Balon Kol A-Line Midi Dokuma Büyük Beden Elbise TBBSS25AH00102
