Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
26 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,yırtmacı fotodaki kadar değil. kumaşı esnek değil. normalde 46 giyiyorum 48 almama rağmen dar oldu. koltuk altları da çok açık. çok beğenerek almıştım ama iade malesef,Trendyol Curve Kırmızı Kare Yaka Çiçek Desenli Midi Dokuma Büyük Beden Elbise TBBSS25AH00039
19 Ağustos 2024,Boy: 167cm,Kilo: 79kg,Beden: 44,Arkadaşımın düğünü için almıştım. Efsane rahat ve kullanışlı. Kesinlikle alın ve aldırın 🤚🏻,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
02 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,"Ürün kumaşı, dikimi, duruşu çok güzel 48 beden olmama rağmen 50 beden sipariş ettim biraz büyük geldi tam bedeninizi alabilirsiniz 168 boy 115kilo",Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
11 Mart 2025,Boy: 180cm,Kilo: 110kg,Beden: 48,çok güzel bir elbise akıyor üstünüzde yırtmacı yukarda sadece ben tercih etmiyorum o kadar derin ama seven bayılır,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
06 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 48,güzel arkadasimin düğününde giydim bir sorun yaşamadım,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
05 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,Siyah rengi daha başarılı kırmızı renk soluk gibi duruyor,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
01 Eylül 2024,Boy: 168cm,Kilo: 100kg,Beden: 46,Potluklar var ama rengi kumaşı çok güzel,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
31 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,Yorumlara güvenerek kendi bedenimi (44) aldım ama maalesef dar geldi üst kısmı. Onun haricinde kumaşı ve duruşuna bayıldım. F/P diyebilirim. Daha büyüğünü sipariş ettim merakla bekliyorum. Geniş omuzlu iseniz bir bütün beden alın 🫣,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
19 Ağustos 2024,Boy: 163cm,Kilo: 93kg,Beden: 46,ürün harika ama benim göğüs kismimi cok sikti kapanırken zorladı o yüzden iade,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
12 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,guzel alinir,Trendyol Curve Mürdüm Askılı Yırtmaçlı Uzun Dokuma Büyük Beden Abiye/Gece/Mezuniyet/Nişan Elbise TBBSS22AD00001
