Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
11 Aralık 2024,Boy: 173cm,Kilo: 103kg,Beden: 50,çok güzel 50 beden 103kg biraz bol ama ben bol seviyorum,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
05 Ekim 2024,Boy: 163cm,Kilo: 100kg,Beden: 48,Çoook beğendim saten diye yapışır sandım ama çok yapışmadı 100 kg’a 48 beden tam oldu 🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
07 Aralık 2024,Boy: 160cm,Kilo: 110kg,Beden: 50,"çoook güzel bir elbiseee zaten böyle kuruvaze model elbiseler hep zarif duruyor bi tık zayıf gösteriyor bu da tam öyle. daha once saten hiçbir şey giymedim kilo belli eder diye bunda yorumlarda kuması güzel diyince aldım cidden öyle kalın tok ve dökümlü bi kumaşı var harika ötesi. tek bir şeye şaşırdım ben bir bütün halinde dikişli sanmıştım elbise
Devamını Oku",Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
06 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,"harika bir elbise ,sadece göğüs kısmı açılıyor o sebeple terziye tadilata goturucem",Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
08 Ocak 2025,Boy: 165cm,Kilo: 100kg,Beden: 48,Bayıldım çok teretüt etmiştim alın aldırın,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
12 Aralık 2024,Boy: 1cm,Kilo: 1kg,Beden: 52,Gerçekten kurtarıcı ve hoş bi elbise,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
09 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 52,Gelen ürün morda bir lacivert görseldekiyle alakası yok rengin kumaş kaliteside görselde saten görünüyor ama krınkıl kalın bir saten geliyor görselle alakası yok,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
12 Ekim 2024,Boy: 175cm,Kilo: 85kg,Beden: 48,Şık ve güzel bir elbise fakat dikiş hataları var,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
18 Ocak 2025,Boy: 158cm,Kilo: 88kg,Beden: 48,"Hayatımda aldığın en güzel elbiselerden bir tanesi diyebilirim gözünüz kapalı alabilirsiniz muhteşem bayıldım yorumlara bakarak bilerek büyük beden aldım o da çok büyük geldi iade ettim indirime girdiğinde tekrar 2 beden küçüğünü alacağım normalde 44 beden giyiyorum 48 beden aldım yorumlara bakarak kalıbı da dar olur diye düşündüm o yüzden 48 sipar
Devamını Oku",Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
27 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,elbise güzel ama göğüs kısmında anlamadığım bi potuk var terzide düzelttirmeye çalıştım ama parçalar bağımsızdı kendi bedenimde göğüs asla kapanmadı bir beden büyük aldım ondan da göğüs çok büyük oldu fakat kurtarıcı kaliteli öneririm,Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
26 Aralık 2024,Boy: 168cm,Kilo: 82kg,Beden: 44,"Kumaşı ince değil, kırışmıyor. Göğüs kısmı çok açık tutturmak gerekiyor. 1.68 boy, 82 kilo 44 beden tam oldu.",Trendyol Curve Lacivert Saten Kruvaze Kapama Uzun Balon Kollu Volanlı Midi Elbise TBBAW25AH00015
