Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
03 Mart 2025,Boy: 170cm,Kilo: 50kg,Beden: 34,beğenmedim small aldım aşırı bol geldi,TRENDYOLMİLLA Siyah A Kesim Yaka Detaylı Astarlı Şifon Midi Dokuma Elbise TWOSS25EL00256
18 Ekim 2024,Boy: 164cm,Kilo: 52kg,Bilgi mevcut değil,Kumaşı yumuşak ve güzel yazın terletmez asla cok rahat,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
13 Ekim 2024,Boy: 152cm,Kilo: 45kg,Beden: XS,Kumaşı duruşu çok güzel çok kurtarıcı kesin almalısınız🥰,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
05 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: M,güzel beğendim,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
05 Eylül 2024,Boy: 168cm,Kilo: 58kg,Beden: M,Bayıldım kumaşı dokusu o kadar güzel ki yani tüm renklerini almak istiyorum ve çok şık duruyor,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
29 Aralık 2024,Boy: 158cm,Kilo: 58kg,Beden: M,5 yıldız herkese tavsiye ederim,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
19 Ekim 2024,Boy: 164cm,Kilo: 60kg,size: M,İdare eder beden aşırı küçük geldi sevmedim,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
16 Eylül 2024,Boy: 172cm,Kilo: 60kg,Beden: S,Gayet güzel,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
24 Şubat 2025,Boy: 165cm,Kilo: 63kg,Beden: S,S beden 63 kg 167 boy gayet güzel oldu kumaşı harika ve rahat,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
15 Şubat 2025,Boy: 170cm,Kilo: 47kg,Beden: XS,yürürken yukarı toplanması harici güzel,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
06 Şubat 2025,Boy: 159cm,Kilo: 49kg,Beden: S,"kumaş,renk kalitesi çok güzel,etek kısmı çift kat,iç göstermez ve tok,omuzlar vatkalı,160-50 kiloyum,XS olabilirmiş ama f/p uygun bu renkde iade etmeyeceğim sanırım",TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
06 Kasım 2024,Boy: 165cm,Kilo: 55kg,size: S,Tek kelimeyle bayıldım iç göstermiyor kumaşı yumuşacık ve çok rahat bedenleri gelir gelmez diğeri iki rengini de alacağım,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
16 Ekim 2024,Boy: 175cm,Kilo: 62kg,size: S,Kumaşı çok güzel yumuşacık tok bir duruşu var mutlaka dolabınızda olmalı hem spor hem şık ama baya mini kısa giymeyenler ona göre alsın,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
12 Ekim 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: S,Çok güzel kurtarıcı,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
22 Eylül 2024,Boy: 163cm,Kilo: 56kg,Beden: M,gayet güzel sadece etek bir tık daha uzun olabilirdi.fp ürünü kesinlikle kumaşı çok kalın değil ama kışın üstüne sweat atıp etek olarak da kullanmayı düşünüyorum o yönden kumaşın esnek olması güzel,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
23 Ağustos 2024,Boy: 164cm,Kilo: 60kg,Beden: M,Kumaşı harika yumuşacık🤌🏻 Rengi ve modeli göründüğü gibi geldi. Boyu birazcık kısa ama çok güzel bir elbise. 🩶 M beden aldım 60 kiloyum,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
13 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: L,esnek ve yumuşak bi kumaş gerçekten çok güzel kendi bedeninizi alabilirsiniz,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
05 Ağustos 2024,Boy: 158cm,Kilo: 53kg,Beden: S,"aynısının beyazı da bende var beyazı ofiste giymek için vs uygun boyuttaydı bu yüzden gri de aldım ama grisi beyaza göre çok çok kısa nasıl beceriyorlar böyle saçma şeyleri anlamıyorum asla, belki ürün hatasıdır diye düşünüp 2 kere gri aldım ama hayır 2 si de kısa ve sürekli üste doğru toplanıyor",TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
22 Haziran 2024,Boy: 158cm,Kilo: 43kg,Beden: XS,ya kızlar duruşu falan o kadar garip ki 158 42 kiloyum çok kötü durdu,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
06 Mart 2025,Boy: 160cm,Kilo: 55kg,Beden: M,ürün cok guzel ve rahat iç gostermiyo sadece dikissiz iç çamasırla daha uygun oneririmm :),TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
07 Ocak 2025,Boy: 153cm,Kilo: 47kg,Beden: S,"Vücudunuza yapışıyor , azıcık bile göbeğiniz varsa çok kötü duruyor , iade",TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
02 Eylül 2024,Boy: 170cm,Kilo: 64kg,Beden: M,Yaa kumaşı var yaaa bebek bebek. Beklediğimin üstünde geldi kesinlikle. Asla iç göstermiyor kalın bir yapısı var. Boyum 170 bir tıkk hareket ederken yukarı çekme durumunda dikkat etmek gerekebilir. Düz bir totonuz varsa kurtarır ama. Kesinlikle alınmalı hep spor hem şık kombin yapılabilinir.,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
28 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: S,acayip kısa bırakın oturmayi eğilmeye bile kalkmayin kumasina diyecek lafim yok çok güzel,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
01 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: XL,Kımaşı güzel yumuşak ama beğenmedm duruşunu vatkada saçma iade,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
28 Haziran 2024,Boy: 164cm,Kilo: 53kg,Beden: M,Beğendim durusu çok güzel aşırı kısa olmaması için bir beden büyük aldım istediğim gibi durdu,TRENDYOLMİLLA Antrasit Düz Lastikli Mini Yumuşak Kumaşlı Fitted/Vücuda Oturan Kısa Kollu Esnek  Örme Elbise
22 Eylül 2024,Boy: 174cm,Kilo: 63kg,Beden: 38,Tek kelimeyle mükemmel . 1.76 boy 71 kilo M beden aldım tam oldu,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
15 Ağustos 2024,Boy: 157cm,Kilo: 55kg,Beden: 38,Boy 1.57 kilo 56 M beden aldım beden tam geldi fakat göğüs kısmı bol geldi iade,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
28 Temmuz 2024,Boy: 170cm,Kilo: 78kg,Beden: 42,Nikahımda giydim bayıldım :)),TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
09 Temmuz 2024,Boy: 172cm,Kilo: 61kg,Beden: 38,"O kadar bayıldım ki, ben nikahımda giydim, boyum 172 kilom 61, üstüme tam oturmasin diye M beden aldım ve bana kendimi kuğu gibi hissettirdi 🤍",TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
29 Haziran 2024,Boy: 174cm,Kilo: 66kg,Bilgi mevcut değil,gerçekten çok güzel duruşlu bir elbise,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
23 Haziran 2024,Boy: 169cm,Kilo: 63kg,Beden: 38,169 63 kiloyum okadar abiye elbise denedim 3000 5000 arası inanın gönül rahatlığıyla alabilirsiniz nikahım için kullanacağım kumaşı yarı esnek,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
21 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Ufak tefek tadilat işleri ile mükemmel oldu,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
18 Haziran 2024,Boy: 160cm,Kilo: 59kg,Beden: 40,harikaa harikaaa bir elbise mük♡ Bu kiloma rağmen 40 aldım ama geri gönderip 38 aldım 1.60 boya 58e 38 beden gider,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
13 Haziran 2024,Boy: 165cm,Kilo: 67kg,Beden: 42,Nikahım için aldım çok şık ve zarif bi elbise,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
11 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,Elbise çok hoş çok zarif. Ama büyük göğüslü hanımlar için riskli bir elbise. Taşabilir. Onun dışında hiçbir kusuru yok,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
08 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,"Nişanımda kullandım iç belli ediyor, altına uzun ten rengi korse giyince problem olmadı 165 boyum 55 kilom s beden tam oldu.",TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
08 Haziran 2024,Boy: 163cm,Kilo: 52kg,Beden: 34,mezuniyetimde giydim kollarını sokturup aski şeklinde yukarı diktirdim çok daha güzel oldu,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
07 Haziran 2024,Boy: 160cm,Kilo: 55kg,Beden: 34,fermuarı sadece bu kadar aşağı iniyo iade edemem diye zorlayamıyorum da,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
06 Haziran 2024,Boy: 168cm,Kilo: 58kg,Beden: 38,Ürün gercekten guzel ama özellikle trendyol kargo muthişsiniz 1 gunde ürün teslim etmek nediiir gercekten tebrik ederim,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
03 Haziran 2024,Boy: 163cm,Kilo: 64kg,Beden: 38,elbise cok guzel m beden aldim sadece ust kismi esnek bir kumas olmadigi icin dar geldi ama bir iki kisi yardimiyla kapandi :) gogus 80b kilo 64 boy 163,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
02 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 34,çok kaliteli duruyor ben nikahım için aldım çok güzel likralı bir ürün büyük almanıza gerek yok.,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
29 Mayıs 2024,Boy: 170cm,Kilo: 60kg,Beden: 38,O kadar güzel ki sanki üzerinize göre özel dikilmiş kesinlikle hiç tereddüt etmeden gözünüz kapalı alabilirsiniz,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
23 Mayıs 2024,Boy: 160cm,Kilo: 57kg,Beden: 36,Elbisenin duruşu güzel 1.60 57 kg 36 beden tam oldu kestirip kullanacaktım lekeli ürün gönderilmiş iade edip tekrar alcam,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
16 Mayıs 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,Ben çok beğendim 163 boyum 55 kiloyum xs aldım tam oldu,TRENDYOLMİLLA Bridal Ekru Vücuda Oturan Korse Detaylı Dokuma Şık Abiye Elbise TPRSS22EL00097
